sample_id,event_uid,subject,session_stamp,window_config_id,default_split,random_event_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,label_end_rel_s,event_end_rel_s,event_duration_s,label_valid_ratio,gt_peak_abs,gt_peak_signed,gt_peak_time_s,gt_peak_direction,gt_reversal_count,gt_tail_abs,gt_tail_signed,gt_tail_over_peak,gt_peak_near_label_end,gt_tail_unsettled,label_response_unsettled_flag,event_duration_exceeds_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000158510__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000158510,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,instability_strong,design_curve_context,design_curve_context,3.0,161.29,2.78,1.0,0.09109997749328613,0.09109997749328613,2.5299999713897705,1,2,0.08882999420166016,0.08882999420166016,0.9750825043640294,False,False,False,True,0.015179872512817383,0.015179872512817383,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,weak,curve,design_curve_context,3.0,167.76,1.35,1.0,0.2061300277709961,0.2061300277709961,1.7599999904632568,1,1,0.18849146366119385,-0.18849146366119385,0.9144299144547823,False,False,False,True,0.3937414884567261,0.3937414884567261,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000175330__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000175330,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,instability_strong,design_curve_context,design_curve_context,3.0,175.91,0.58,1.0,5.8239898681640625,5.8239898681640625,3.0,1,0,5.8239898681640625,5.8239898681640625,1.0,True,True,True,True,1.4690394401550293,1.4690394401550293,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000179665__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000179665,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,extreme_active,curve,design_curve_context,3.0,189.42,9.755,1.0,3.2601001262664795,-3.2601001262664795,3.0,-1,4,3.2601001262664795,-3.2601001262664795,1.0,True,True,True,True,3.205819845199585,3.205819845199585,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000202360__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000202360,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,test,val,val,instability_ay_roll,strong_active,straight,design_regular_road,3.0,213.32,10.96,1.0,0.9194389581680298,0.9194389581680298,2.309999942779541,1,3,0.6785849332809448,-0.6785849332809448,0.7380423977607132,False,True,True,True,1.5980240106582642,1.3316874504089355,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000231875__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000231875,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,extreme_active,straight,design_regular_road,3.0,238.82,6.945,1.0,1.5636450052261353,1.5636450052261353,2.555000066757202,1,3,0.7150571942329407,0.7150571942329407,0.4573014922460157,False,True,True,True,0.8485878109931946,0.8218799829483032,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,strong_active,straight,design_special_event_segment,3.0,253.565,11.555,1.0,0.8325225114822388,-0.8325225114822388,0.925000011920929,-1,5,0.12182851135730743,-0.12182851135730743,0.14633659712144198,False,False,False,True,0.9129849821329117,0.9009385854005814,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000256590__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000256590,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,extreme_active,straight,design_special_event_segment,3.0,279.63,23.04,1.0,2.152513027191162,-2.152513027191162,2.944999933242798,-1,3,2.1448328495025635,-2.1448328495025635,0.9964319947932577,True,True,True,True,3.05519700050354,3.05519700050354,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000285070__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000285070,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,strong_active,straight,design_regular_road,3.0,297.775,12.705,1.0,0.8669049739837646,0.8669049739837646,2.0450000762939453,1,1,0.2640690207481384,0.2640690207481384,0.30461126498633273,False,True,True,True,0.6028359532356262,0.5986480116844177,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000301740__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000301740,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,extreme_active,curve,design_regular_road,3.0,318.66,16.92,1.0,1.0138617753982544,-1.0138617753982544,2.190000057220459,-1,2,0.8700461983680725,0.8700461983680725,0.8581507060233238,False,True,True,True,1.883907973766327,1.2678069472312927,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000336625__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000336625,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,val,val,val,instability_ay_roll,strong_active,straight,design_curve_context,3.0,350.275,13.65,1.0,1.1805380582809448,-1.1805380582809448,1.1749999523162842,-1,2,0.6274459958076477,0.6274459958076477,0.5314915443906238,False,True,True,True,0.5178389996290207,0.5178389996290207,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,val,val,val,instability_ay_roll,extreme_active,straight,design_regular_road,3.0,369.82,8.54,1.0,1.6521270275115967,1.6521270275115967,1.5,1,3,0.03298574686050415,-0.03298574686050415,0.01996562389647888,False,False,False,True,0.5726432800292969,0.44575703144073486,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000385440__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000385440,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,val,val,val,instability_ay_roll,strong_active,straight,design_regular_road,3.0,396.545,11.105,1.0,1.0835009813308716,1.0835009813308716,2.9700000286102295,1,5,1.082977056503296,1.082977056503296,0.9995164519122705,True,True,True,True,0.3176499605178833,0.285535991191864,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000445945__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000445945,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,medium_active,straight,design_regular_road,3.0,446.93,0.985,1.0,0.8237950205802917,-0.8237950205802917,2.180000066757202,-1,4,0.6606069803237915,-0.6606069803237915,0.8019069839223494,False,True,True,True,0.16318804025650024,0.09459704160690308,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,extreme_active,straight,design_regular_road,3.0,463.715,13.895,1.0,1.1838561296463013,1.1838561296463013,1.3650000095367432,1,4,0.3127628564834595,-0.3127628564834595,0.26418992025399496,False,False,False,True,1.1684980392456055,1.1079350113868713,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000469100__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000469100,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,test,val,val,instability_ay_roll,instability_extreme,design_high_risk_surface,design_high_risk_surface,3.0,489.73,20.63,1.0,0.18588006496429443,0.18588006496429443,1.809999942779541,1,3,0.15097010135650635,0.15097010135650635,0.8121909220631384,False,False,False,True,0.004189968109130859,0.004189968109130859,False
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000508355__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000508355,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,strong_active,straight,design_high_risk_surface,3.0,521.075,12.72,1.0,1.0115958452224731,1.0115958452224731,2.924999952316284,1,1,1.011421799659729,1.011421799659729,0.99982794950813,True,True,True,True,0.7689920514822006,0.7689920514822006,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000524690__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000524690,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,weak,curve,design_high_risk_surface,3.0,570.47,45.78,1.0,0.49480098485946655,-0.49480098485946655,0.7250000238418579,-1,3,0.2417280077934265,0.2417280077934265,0.48853582589792566,False,True,True,True,0.2858847379684448,0.2858847379684448,True
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000588795__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000588795,zx,2025_09_27_17_45_11,pre3_label3_response_coverage,val,train,val,val,instability_ay_roll,strong_active,curve,design_high_risk_surface,3.0,602.53,13.735,1.0,0.7501430511474609,0.7501430511474609,1.0449999570846558,1,3,0.2885039448738098,0.2885039448738098,0.38459857014271875,False,True,True,True,1.0241559147834778,0.8037260174751282,True
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875,zx,2025_09_27_17_56_42,pre3_label3_response_coverage,train,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,3.0,95.205,14.33,1.0,1.4098749160766602,1.4098749160766602,1.9199999570846558,1,7,0.0033159852027893066,0.0033159852027893066,0.002351971203244674,False,False,False,True,1.522624909877777,1.522624909877777,True
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650,zx,2025_09_27_17_56_42,pre3_label3_response_coverage,train,test,train,val,instability_ay_roll,strong_active,straight,design_regular_road,3.0,120.91,12.26,1.0,0.9222320318222046,0.9222320318222046,2.2850000858306885,1,2,0.272271990776062,0.272271990776062,0.2952315484402442,False,False,False,True,0.6499600410461426,0.5736889839172363,True
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000149270__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000149270,zx,2025_09_27_17_56_42,pre3_label3_response_coverage,train,val,train,val,instability_ay_roll,extreme_active,curve,design_curve_context,3.0,162.295,13.025,1.0,2.366670846939087,-2.366670846939087,2.2699999809265137,-1,1,1.2690309286117554,-1.2690309286117554,0.5362093044130093,False,True,True,True,1.0976399183273315,0.6368700265884399,True
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,train,test,val,instability_ay_roll,strong_active,straight,design_regular_road,3.0,21.845,1.395,1.0,1.124341607093811,-1.124341607093811,0.6399999856948853,-1,5,0.14259541034698486,0.14259541034698486,0.1268256991000843,False,False,False,True,0.09826198220252991,0.09826198220252991,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000050245__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000050245,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,train,test,val,instability_ay_roll,strong_active,straight,design_regular_road,3.0,56.93,6.685,1.0,1.2568119764328003,1.2568119764328003,2.6600000858306885,1,4,0.9431760311126709,0.9431760311126709,0.7504511802868716,True,True,True,True,0.6190680265426636,0.6190680265426636,True
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000066065__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000066065,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,train,test,val,instability_ay_roll,strong_active,straight,design_regular_road,3.0,92.745,26.68,1.0,0.6527529954910278,-0.6527529954910278,2.8299999237060547,-1,4,0.5478590130805969,-0.5478590130805969,0.839305245422083,True,True,True,True,0.2410300076007843,0.2410300076007843,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000119290__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000119290,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,train,test,val,instability_ay_roll,extreme_active,straight,design_curve_context,3.0,137.51,18.22,1.0,0.3344046473503113,0.3344046473503113,3.0,1,2,0.3344046473503113,0.3344046473503113,1.0,True,True,True,True,0.33737248182296753,0.33737248182296753,True
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,train,test,val,instability_ay_roll,extreme_active,curve,design_curve_context,3.0,161.33,11.65,1.0,1.016481637954712,1.016481637954712,2.180000066757202,1,2,0.08831331133842468,-0.08831331133842468,0.08688136414950112,False,False,False,True,1.1047949492931366,1.1030499637126923,True
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,train,test,val,instability_ay_roll,strong_active,curve,design_curve_context,3.0,176.785,3.28,1.0,1.1810654401779175,1.1810654401779175,1.2100000381469727,1,6,0.3131124675273895,0.3131124675273895,0.2651101766894659,False,False,False,True,0.4358089864253998,0.42865297198295593,True
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000195680__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000195680,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,train,test,val,instability_ay_roll,extreme_active,curve,design_curve_context,3.0,206.29,10.61,1.0,1.3625800609588623,-1.3625800609588623,1.25,-1,3,0.6633989810943604,0.6633989810943604,0.4868697261190798,False,True,True,True,0.1596980094909668,0.08412539958953857,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000256360__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000256360,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,val,test,val,instability_ay_roll,strong_active,curve,design_curve_context,3.0,266.965,10.605,1.0,0.8234430551528931,-0.8234430551528931,3.0,-1,4,0.8234430551528931,-0.8234430551528931,1.0,True,True,True,True,1.4589180946350098,1.4507150650024414,True
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000313580__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000313580,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,train,test,val,instability_ay_roll,strong_active,curve,design_curve_context,3.0,315.3,1.72,1.0,0.9805290102958679,0.9805290102958679,0.8999999761581421,1,4,0.2087411880493164,-0.2087411880493164,0.21288629490557365,False,False,False,True,0.17191481590270996,0.1713918149471283,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000320360__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000320360,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,val,test,val,instability_ay_roll,strong_active,curve,design_curve_context,3.0,338.14,17.78,1.0,0.635125994682312,-0.635125994682312,0.7149999737739563,-1,5,0.3022906184196472,0.3022906184196472,0.47595378074684536,False,True,True,True,0.2331763058900833,0.2331763058900833,False
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,train,test,val,instability_ay_roll,strong_active,curve,design_curve_context,3.0,373.74,19.835,1.0,0.7283228635787964,-0.7283228635787964,0.8450000286102295,-1,14,0.08429992198944092,-0.08429992198944092,0.1157452638177692,False,False,False,True,0.4813620448112488,0.4813620448112488,True
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000025310__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000025310,zx,2025_09_27_18_07_01,pre3_label3_response_coverage,train,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,3.0,45.035,19.725,1.0,0.8189076781272888,0.8189076781272888,3.0,1,2,0.8189076781272888,0.8189076781272888,1.0,True,True,True,True,0.530928909778595,0.5152209997177124,True
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255,zx,2025_09_27_18_07_01,pre3_label3_response_coverage,train,train,train,val,instability_ay_roll,strong_active,straight,design_regular_road,3.0,66.065,17.81,1.0,1.1325459480285645,-1.1325459480285645,0.7049999833106995,-1,4,0.2485349178314209,-0.2485349178314209,0.2194479775977729,False,False,False,True,0.73129091411829,0.73129091411829,True
