annotation_id,subject,session_stamp,review_png,source_candidate_event_uid,candidate_anchor_source,candidate_anchor_time_rel_s,candidate_event_start_rel_s,candidate_event_end_rel_s,candidate_event_type,candidate_event_level,manual_include_for_dataset,manual_event_start_rel_s,manual_event_end_rel_s,manual_anchor_rel_s,manual_event_type,manual_direction,manual_confidence_1_5,manual_reason_or_notes
ann_byx_2025_09_28_17_46_00_0082,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00037,raw_vehicle_dynamic_onset,246.13,246.13,247.955,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0083,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00045,old_v400_context_trigger_idx,246.145,245.06,247.945,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0084,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00046,old_v400_context_trigger_idx,249.18,247.98,250.605,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0085,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00038,raw_vehicle_dynamic_onset,249.215,249.215,250.31,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0086,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00039,raw_vehicle_dynamic_onset,258.735,258.735,260.06,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0087,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00047,old_v400_context_trigger_idx,258.745,257.545,260.545,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0088,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00040,raw_vehicle_dynamic_onset,276.415,276.415,278.8,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0089,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00048,old_v400_context_trigger_idx,276.445,275.965,278.02,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0090,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00002,raw_road_curvature_onset,277.855,277.855,294.71500000000003,curve_right_or_negative,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0091,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00041,raw_vehicle_dynamic_onset,279.5,279.5,279.68,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0092,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00042,raw_vehicle_dynamic_onset,280.99,280.99,286.505,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0093,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00049,old_v400_context_trigger_idx,281.26,280.335,283.06,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0094,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00050,old_v400_context_trigger_idx,283.385,282.185,285.185,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0095,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00051,old_v400_context_trigger_idx,285.27,284.07,287.07,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0096,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00043,raw_vehicle_dynamic_onset,287.02500000000003,287.02500000000003,301.915,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0097,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00052,old_v400_context_trigger_idx,287.92,286.72,289.72,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0098,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00053,old_v400_context_trigger_idx,289.725,288.525,291.2,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0099,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00054,old_v400_context_trigger_idx,291.625,291.165,293.425,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0100,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00055,old_v400_context_trigger_idx,293.73,292.53,295.53,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0101,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00056,old_v400_context_trigger_idx,297.015,295.815,298.815,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0102,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00003,raw_road_curvature_onset,299.825,299.825,302.265,curve_left_or_positive,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0103,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00057,old_v400_context_trigger_idx,301.325,300.125,302.25,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0104,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00044,raw_vehicle_dynamic_onset,302.64,302.64,303.56,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0105,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00045,raw_vehicle_dynamic_onset,305.615,305.615,307.625,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0106,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00058,old_v400_context_trigger_idx,306.08,305.1,307.84,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0107,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00046,raw_vehicle_dynamic_onset,309.31,309.31,313.32,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0108,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00059,old_v400_context_trigger_idx,310.825,309.625,312.625,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0109,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00047,raw_vehicle_dynamic_onset,314.375,314.375,321.805,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0110,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00060,old_v400_context_trigger_idx,314.385,313.185,316.025,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0111,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00061,old_v400_context_trigger_idx,316.335,315.75,318.135,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0112,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00062,old_v400_context_trigger_idx,318.64,317.44,320.44,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0113,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00048,raw_vehicle_dynamic_onset,322.435,322.435,324.21,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0114,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00049,raw_vehicle_dynamic_onset,328.295,328.295,328.825,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0115,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00050,raw_vehicle_dynamic_onset,329.75,329.75,331.565,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0116,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00063,old_v400_context_trigger_idx,329.855,328.68,331.655,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0117,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00051,raw_vehicle_dynamic_onset,334.285,334.285,335.46500000000003,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0118,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00064,old_v400_context_trigger_idx,334.325,333.97,335.9,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0119,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00052,raw_vehicle_dynamic_onset,336.77,336.77,338.34000000000003,ay,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0120,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00065,old_v400_context_trigger_idx,336.935,336.35,338.4,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0121,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00053,raw_vehicle_dynamic_onset,339.79,339.79,344.505,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0122,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00066,old_v400_context_trigger_idx,341.965,341.595,343.765,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0123,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00054,raw_vehicle_dynamic_onset,348.245,348.245,348.40500000000003,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0124,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00067,old_v400_context_trigger_idx,349.93,348.73,350.385,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0125,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00068,old_v400_context_trigger_idx,351.81,351.05,353.18,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0126,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00055,raw_vehicle_dynamic_onset,351.83,351.83,352.66,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0127,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00056,raw_vehicle_dynamic_onset,357.97,357.97,358.705,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0128,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00069,old_v400_context_trigger_idx,358.015,357.675,359.35,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0129,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00057,raw_vehicle_dynamic_onset,360.045,360.045,361.82,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0130,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00070,old_v400_context_trigger_idx,360.515,359.315,362.035,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0131,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00058,raw_vehicle_dynamic_onset,363.71,363.71,365.61,ay,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0132,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00071,old_v400_context_trigger_idx,364.075,363.095,365.875,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0133,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00059,raw_vehicle_dynamic_onset,366.05,366.05,381.75,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0134,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00072,old_v400_context_trigger_idx,369.145,367.945,370.945,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0135,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00073,old_v400_context_trigger_idx,371.98,370.78,373.78,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0136,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00074,old_v400_context_trigger_idx,373.79,372.59,375.435,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0137,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00075,old_v400_context_trigger_idx,375.99,375.18,377.79,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0138,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00076,old_v400_context_trigger_idx,378.7,377.5,380.5,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0139,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00077,old_v400_context_trigger_idx,380.515,379.315,382.275,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0140,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00078,old_v400_context_trigger_idx,383.67,383.27,385.035,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0141,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00060,raw_vehicle_dynamic_onset,383.715,383.715,384.33,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_46_00_0142,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00061,raw_vehicle_dynamic_onset,397.64,397.64,397.87,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0143,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00062,raw_vehicle_dynamic_onset,400.835,400.835,401.685,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0144,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00079,old_v400_context_trigger_idx,402.42,402.065,403.91,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0145,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00063,raw_vehicle_dynamic_onset,402.56,402.56,402.72,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0146,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00064,raw_vehicle_dynamic_onset,424.66,424.66,425.06,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0147,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00080,old_v400_context_trigger_idx,424.67,423.47,426.47,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0148,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00065,raw_vehicle_dynamic_onset,425.685,425.685,426.99,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0149,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00081,old_v400_context_trigger_idx,426.645,425.445,428.35,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0150,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00066,raw_vehicle_dynamic_onset,433.72,433.72,445.96,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0151,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00082,old_v400_context_trigger_idx,433.95,432.75,435.75,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0152,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00083,old_v400_context_trigger_idx,436.815,435.615,438.615,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0153,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00084,old_v400_context_trigger_idx,439.76,438.56,441.56,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0154,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00085,old_v400_context_trigger_idx,441.795,440.595,443.595,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0155,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00067,raw_vehicle_dynamic_onset,458.9,458.9,459.07,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0156,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00004,raw_road_curvature_onset,465.385,465.385,491.355,curve_right_or_negative,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0157,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00068,raw_vehicle_dynamic_onset,466.33,466.33,466.65,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0158,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00069,raw_vehicle_dynamic_onset,468.945,468.945,470.795,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_46_00_0159,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00070,raw_vehicle_dynamic_onset,471.49,471.49,491.59,ay,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0160,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00086,old_v400_context_trigger_idx,475.455,474.88,477.255,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0161,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00087,old_v400_context_trigger_idx,479.43,478.3,481.23,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0162,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00088,old_v400_context_trigger_idx,483.545,482.71,485.345,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0163,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00071,raw_vehicle_dynamic_onset,493.27,493.27,493.765,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_46_00_0164,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00072,raw_vehicle_dynamic_onset,494.555,494.555,505.16,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_46_00_0165,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00089,old_v400_context_trigger_idx,494.655,493.455,496.455,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0166,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00090,old_v400_context_trigger_idx,498.65,497.765,500.45,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_46_00_0167,byx,2025_09_28_17_46_00,figures/byx__2025_09_28_17_46_00__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_46_00__00091,old_v400_context_trigger_idx,500.455,499.255,502.255,context_residual,strong_active,,,,,,,,
