episode_uid,episode_group_id,episode_group_cn,manual_decision_v1_1,review_panel_path,trajectory_3d_path
rec_v1_zx_2025_09_27_17_25_16_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_25_16_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_25_16_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_25_16_0004,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_25_16_0005,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_25_16_0006,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_29_08_0000,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0006,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_29_08_0007,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_29_08_0008,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_29_08_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0011,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_29_08_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0013,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_29_08_0014,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_29_08_0016,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_29_08_0017,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_37_54_0000,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_37_54_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0000,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0001,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_45_11_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0008,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_45_11_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0014,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_45_11_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0017,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0019,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0020,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0021,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0022,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_45_11_0023,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_17_56_42_0000,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_56_42_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_56_42_0002,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_56_42_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_17_56_42_0004,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_00_08_0000,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_00_08_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_00_08_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_00_08_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_00_08_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_00_08_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_00_08_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_00_08_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_00_08_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_00_08_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_00_08_0010,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_07_01_0000,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0002,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_07_01_0003,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_07_01_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0007,review,边界复核样本,暂不进入训练,,
rec_v1_zx_2025_09_27_18_07_01_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0014,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_07_01_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0016,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0017,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0018,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_07_01_0019,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_07_01_0020,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0021,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0022,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0023,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_07_01_0024,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0025,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0026,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0027,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_07_01_0028,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_07_01_0029,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_17_48_0000,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_17_48_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0003,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0007,review,需要复核,暂不进入训练,,
rec_v1_zx_2025_09_27_18_17_48_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0010,review,边界复核样本,暂不进入训练,,
rec_v1_zx_2025_09_27_18_17_48_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0013,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0015,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0017,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zx_2025_09_27_18_17_48_0019,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_15_57_38_0000,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_15_57_38_0001,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_15_57_38_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_15_57_38_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_15_57_38_0004,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_01_55_0000,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0001,review,边界复核样本,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_01_55_0002,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_01_55_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0012,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0016,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_01_55_0017,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0019,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0020,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0021,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_01_55_0022,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0023,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_01_55_0024,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0025,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0026,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0027,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0028,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_01_55_0029,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_12_11_0000,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0002,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_12_11_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0004,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0005,review,边界复核样本,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_12_11_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0009,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0010,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0013,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_12_11_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0017,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0019,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0020,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_12_11_0021,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_12_11_0022,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0023,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0024,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0025,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0026,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_12_11_0027,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0000,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0004,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0006,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0008,review,需要复核,暂不进入训练,,
rec_v1_zxy_2025_09_28_16_25_51_0009,secondary,次级训练样本,保留为主训练候选,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\secondary_次级训练样本\rec_v1_zxy_2025_09_28_16_25_51_0009.png,
rec_v1_zxy_2025_09_28_16_25_51_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0013,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0014,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_zxy_2025_09_28_16_25_51_0015,review,需要复核,暂不进入训练,,
