sample_id,event_uid,subject,session_stamp,anchor_time_rel_s,anchor_time_abs_s,window_config_id,input_start_rel_s,input_end_rel_s,label_start_rel_s,label_end_rel_s,anchor_source,causal_setting,event_type,event_level,road_type_anchor,is_curve,curvature_anchor,instability_review_score,road_guided_instability_score,codex_recommended_decision,road_guided_recommended_decision,vehicle_relative_path,vehicle_absolute_path,vehicle_sha256,anchor_idx_oldcode,event_start_rel_s,event_end_rel_s,event_duration_s,split,random_event_split,session_level_split,subject_level_split,array_row,vehicle_raw_relative_path,vehicle_raw_sha256,input_valid_ratio,label_valid_ratio,anchor_steer
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750,zdq,2025_09_26_15_27_09,60.75,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,76.77,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,12150,60.75,63.125,2.375,train,train,train,train,694,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,-0.2867580056190491
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000125200__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000125200,zdq,2025_09_26_15_27_09,125.2,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,1,-0.00729802,85.8,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,25040,125.2,146.19,20.99,train,train,train,train,695,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,-0.4492485225200653
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000218190__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000218190,zdq,2025_09_26_15_27_09,218.19,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,66.32,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,43638,218.19,223.965,5.775,train,train,train,train,696,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,-0.48659801483154297
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000273525__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000273525,zdq,2025_09_26_15_27_09,273.525,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_strong,design_regular_road,0,0.0,76.69,92.56,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,54705,273.525,297.89,24.365,train,test,train,train,697,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,0.16737699508666992
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000420095__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000420095,zdq,2025_09_26_15_27_09,420.095,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,67.65,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,84019,420.095,426.46,6.365,train,test,train,train,698,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,-0.939162015914917
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530,zdq,2025_09_26_15_27_09,456.53,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,0,-0.0,93.21,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,91306,456.53,480.895,24.365,train,train,train,train,699,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,0.11396999657154083
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000120990__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000120990,zdq,2025_09_26_15_37_30,120.99,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,96.08,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,24198,120.99,140.38,19.39,train,val,train,train,700,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,1.0,1.0,-0.48816773295402527
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000178525__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000178525,zdq,2025_09_26_15_37_30,178.525,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,77.61,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,35705,178.525,183.79,5.265,train,val,train,train,701,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,1.0,1.0,-0.03438258171081543
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020,zdq,2025_09_26_15_37_30,202.02,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,57.75,89.21,needs_human_review,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,40404,202.02,205.53,3.51,train,train,train,train,702,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,1.0,1.0,-0.5267400145530701
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000251445__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000251445,zdq,2025_09_26_15_37_30,251.445,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,weak,curve,0,-0.0,71.42,89.5,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,50289,251.445,274.235,22.79,train,train,train,train,703,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,1.0,1.0,0.055850498378276825
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000501995__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000501995,zdq,2025_09_26_15_37_30,501.995,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,curve,0,0.0,93.92,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,100399,501.995,513.61,11.615,train,train,train,train,704,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,1.0,1.0,-0.2659878134727478
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070,zdq,2025_09_26_15_52_46,58.07,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,73.8,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,11614,58.07,60.83,2.76,train,train,train,train,705,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,0.0832521989941597
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370,zdq,2025_09_26_15_52_46,130.37,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,94.53,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,26074,130.37,137.165,6.795,train,train,train,train,706,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,-0.4850269854068756
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000161655__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000161655,zdq,2025_09_26_15_52_46,161.655,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,curve,1,-0.00729802,62.18,94.89,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,32331,161.655,170.5,8.845,train,val,train,train,707,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,0.4963720142841339
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000242715__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000242715,zdq,2025_09_26_15_52_46,242.715,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,94.42,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,48543,242.715,250.14,7.425,train,train,train,train,708,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,-0.5009099841117859
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000255520__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000255520,zdq,2025_09_26_15_52_46,255.52,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,75.96,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,51104,255.52,264.05,8.53,train,val,train,train,709,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,-0.845088005065918
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000319490__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000319490,zdq,2025_09_26_15_52_46,319.49,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,0,0.0,84.31,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,63898,319.49,336.235,16.745,train,train,train,train,710,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,0.09896017611026764
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885,zdq,2025_09_26_15_52_46,577.885,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_strong,design_high_risk_surface,0,0.0,74.05,91.05,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,115577,577.885,590.04,12.155,train,train,train,train,711,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,-0.3359760046005249
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000136525__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000136525,zdq,2025_09_26_16_03_48,136.525,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,1,-0.00729802,94.5,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,27305,136.525,144.06,7.535,train,train,train,train,712,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,1.0,1.0,-0.522376537322998
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000147065__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000147065,zdq,2025_09_26_16_03_48,147.065,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,89.84,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,29413,147.065,148.795,1.73,train,val,train,train,713,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,1.0,1.0,-1.2178900241851807
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000152030__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000152030,zdq,2025_09_26_16_03_48,152.03,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,60.62,86.47,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,30406,152.03,152.495,0.465,train,val,train,train,714,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,1.0,1.0,0.6736969947814941
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000209905__pre1_label2_event_trigger,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000209905,zdq,2025_09_26_16_03_48,209.905,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,74.05,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,41981,209.905,215.63,5.725,train,train,train,train,715,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,1.0,1.0,-0.343654990196228
