sample_id,event_uid,subject,session_stamp,anchor_source,anchor_time_rel_s,anchor_time_abs_s,event_start_rel_s,event_end_rel_s,event_type,event_level,phase_type,road_type_anchor,curvature_anchor,trigger_type,window_config_id,causal_setting,input_start_rel_s,input_end_rel_s,label_start_rel_s,label_end_rel_s,input_abs_start_s,input_abs_end_s,label_abs_start_s,label_abs_end_s,available_modalities,sample_usable_vehicle_minimal,recommended_for_stage3_vehicle_baseline,quality_flags,leakage_flags,window_note,vehicle_input_coverage,vehicle_label_coverage,physio_input_coverage,eeg_input_coverage,vehicle_relative_path,physio_relative_path,eeg_relative_path,vehicle_sha256,physio_sha256,eeg_sha256,label_peak_delta,label_peak_abs_delta,label_peak_time_rel_s,label_peak_direction,label_tail_delta,label_reversal_count_proxy
raw_road_curvature_onset__jy__2025_09_26_18_01_40__00002__pre3_label3_response_coverage,raw_road_curvature_onset__jy__2025_09_26_18_01_40__00002,jy,2025_09_26_18_01_40,raw_road_curvature_onset,267.735,1758909968.522,267.735,284.47,curve_right_or_negative,extreme,candidate,curve,-0.0081806708903871,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758909965.522,1758909968.522,1758909968.522,1758909971.522,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_18_01_40_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_18_01_40_eeg.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,bd7658334fe65f481c3f45213cff737d06507861ebfc0650963853b1c38c9a03,7310d0563237724e41aeaf9ea0c6bcd7c3359a97310adc86a84915dca1246780,0.5242971,0.5242971,2.644999999999982,positive,0.460417237112306,3.0
raw_road_curvature_onset__jy__2025_09_26_18_01_40__00003__pre3_label3_response_coverage,raw_road_curvature_onset__jy__2025_09_26_18_01_40__00003,jy,2025_09_26_18_01_40,raw_road_curvature_onset,288.67,1758909989.4570005,288.67,290.55,curve_left_or_positive,weak,candidate,curve,0.0010811081437039,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758909986.4570005,1758909989.4570005,1758909989.4570005,1758909992.4570005,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_18_01_40_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_18_01_40_eeg.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,bd7658334fe65f481c3f45213cff737d06507861ebfc0650963853b1c38c9a03,7310d0563237724e41aeaf9ea0c6bcd7c3359a97310adc86a84915dca1246780,0.16825,0.16825,2.214999999999975,positive,0.0654500169578502,1.0
raw_road_curvature_onset__jy__2025_09_26_18_01_40__00004__pre3_label3_response_coverage,raw_road_curvature_onset__jy__2025_09_26_18_01_40__00004,jy,2025_09_26_18_01_40,raw_road_curvature_onset,434.55,1758910135.337,434.55,463.89,curve_right_or_negative,extreme,candidate,curve,-0.0061664676720419,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758910132.337,1758910135.337,1758910135.337,1758910138.337,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_18_01_40_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_18_01_40_eeg.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,bd7658334fe65f481c3f45213cff737d06507861ebfc0650963853b1c38c9a03,7310d0563237724e41aeaf9ea0c6bcd7c3359a97310adc86a84915dca1246780,0.178372610399073,0.178372610399073,0.6949999999999932,positive,0.049916210399073,4.0
raw_road_curvature_onset__jy__2025_09_26_18_01_40__00005__pre3_label3_response_coverage,raw_road_curvature_onset__jy__2025_09_26_18_01_40__00005,jy,2025_09_26_18_01_40,raw_road_curvature_onset,502.955,1758910203.742,502.955,514.74,curve_left_or_positive,extreme,candidate,curve,0.0178393446261376,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758910200.742,1758910203.742,1758910203.742,1758910206.742,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_18_01_40_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_18_01_40_eeg.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,bd7658334fe65f481c3f45213cff737d06507861ebfc0650963853b1c38c9a03,7310d0563237724e41aeaf9ea0c6bcd7c3359a97310adc86a84915dca1246780,0.287281,0.287281,2.3700000000000045,positive,0.186576,3.0
raw_road_curvature_onset__lx__2025_09_26_08_58_43__00001__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_08_58_43__00001,lx,2025_09_26_08_58_43,raw_road_curvature_onset,155.275,1758877279.079,155.275,175.935,curve_left_or_positive,extreme,candidate,curve,0.0104888402792294,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758877276.079,1758877279.079,1758877279.079,1758877282.079,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_08_58_43_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_08_58_43_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_08_58_43_eeg.csv,dc5ccad13b3e382773e3079623cd82934f4cb025c460f92fab3bad8af0290a5d,8634cc923b21eaf76205bedaa2c6e01af04d7e086eb5292cf66d09966a64c24f,05afcab5b74b0aeb35d75dd98b59c951d5f4716f53d5bdc31f9b9843f6b55685,-1.0252100000000002,1.0252100000000002,2.300000000000012,negative,0.4321385552737842,7.0
raw_road_curvature_onset__lx__2025_09_26_09_06_38__00001__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_09_06_38__00001,lx,2025_09_26_09_06_38,raw_road_curvature_onset,65.85,1758877664.4679997,65.85,83.51,curve_left_or_positive,extreme,candidate,curve,0.0092183822154048,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758877661.4679997,1758877664.4679997,1758877664.4679997,1758877667.4679997,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_09_06_38_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_09_06_38_eeg.csv,8ebcfdac8a5463e90a020cd6622eb6e2df9f7bd5b5000dbbce29a0cf8f2edbc1,72ee885b24ac542b89eee8bc9d0a720840522f31bb061dcc6a9d553ce76a9bef,7be2ffde7c7446b3cdcd9c19dd2d41c33a8e70272c84992ea584bb6da312f95f,0.8072147000000001,0.8072147000000001,1.7550000000000097,positive,0.0513120941431215,3.0
raw_road_curvature_onset__lx__2025_09_26_09_06_38__00002__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_09_06_38__00002,lx,2025_09_26_09_06_38,raw_road_curvature_onset,87.94500000000001,1758877686.5629995,87.94500000000001,89.935,curve_left_or_positive,weak,candidate,curve,0.0010850499724572,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758877683.5629995,1758877686.5629995,1758877686.5629995,1758877689.5629995,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_09_06_38_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_09_06_38_eeg.csv,8ebcfdac8a5463e90a020cd6622eb6e2df9f7bd5b5000dbbce29a0cf8f2edbc1,72ee885b24ac542b89eee8bc9d0a720840522f31bb061dcc6a9d553ce76a9bef,7be2ffde7c7446b3cdcd9c19dd2d41c33a8e70272c84992ea584bb6da312f95f,-0.944398,0.944398,0.9949999999999904,negative,-0.229859916124175,3.0
raw_road_curvature_onset__lx__2025_09_26_09_06_38__00003__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_09_06_38__00003,lx,2025_09_26_09_06_38,raw_road_curvature_onset,258.95,1758877857.5679998,258.95,295.295,curve_right_or_negative,extreme,candidate,curve,-0.0061651798184159,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758877854.5679998,1758877857.5679998,1758877857.5679998,1758877860.5679998,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_09_06_38_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_09_06_38_eeg.csv,8ebcfdac8a5463e90a020cd6622eb6e2df9f7bd5b5000dbbce29a0cf8f2edbc1,72ee885b24ac542b89eee8bc9d0a720840522f31bb061dcc6a9d553ce76a9bef,7be2ffde7c7446b3cdcd9c19dd2d41c33a8e70272c84992ea584bb6da312f95f,-1.0007716903871706,1.0007716903871706,1.6850000000000025,negative,0.0495673096128294,3.0
raw_road_curvature_onset__lx__2025_09_26_09_06_38__00004__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_09_06_38__00004,lx,2025_09_26_09_06_38,raw_road_curvature_onset,342.95,1758877941.5679998,342.95,346.23,curve_left_or_positive,extreme,candidate,curve,0.0055215407116352,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758877938.5679998,1758877941.5679998,1758877941.5679998,1758877944.5679998,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_09_06_38_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_09_06_38_eeg.csv,8ebcfdac8a5463e90a020cd6622eb6e2df9f7bd5b5000dbbce29a0cf8f2edbc1,72ee885b24ac542b89eee8bc9d0a720840522f31bb061dcc6a9d553ce76a9bef,7be2ffde7c7446b3cdcd9c19dd2d41c33a8e70272c84992ea584bb6da312f95f,-0.4522141012015663,0.4522141012015663,3.0,negative,-0.4522141012015663,4.0
raw_road_curvature_onset__lx__2025_09_26_09_06_38__00005__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_09_06_38__00005,lx,2025_09_26_09_06_38,raw_road_curvature_onset,347.325,1758877945.9429998,347.325,361.11,curve_right_or_negative,extreme,candidate,curve,-0.2563307192446839,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758877942.9429998,1758877945.9429998,1758877945.9429998,1758877948.9429998,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_09_06_38_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_09_06_38_eeg.csv,8ebcfdac8a5463e90a020cd6622eb6e2df9f7bd5b5000dbbce29a0cf8f2edbc1,72ee885b24ac542b89eee8bc9d0a720840522f31bb061dcc6a9d553ce76a9bef,7be2ffde7c7446b3cdcd9c19dd2d41c33a8e70272c84992ea584bb6da312f95f,-0.8834855,0.8834855,1.3600000000000136,negative,-0.4166105,3.0
raw_road_curvature_onset__lx__2025_09_26_09_17_22__00001__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_09_17_22__00001,lx,2025_09_26_09_17_22,raw_road_curvature_onset,136.17000000000002,1758878378.679,136.17000000000002,181.17,curve_left_or_positive,extreme,candidate,curve,0.0105044388294628,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758878375.679,1758878378.679,1758878378.679,1758878381.679,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_09_17_22_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_09_17_22_eeg.csv,0de154f51319f69f4e2c9c2ec1ea1ce284954418e3b9c6ebaf936fb1573a198f,bc718b3eba2cc0a3113ceb9c403f7575d0b1ebf425ed7c112304cd1bebbe4508,fca18d4998214afd9c282761355eca32c27984730e9c152baa5357ee81902d5e,2.037675,2.037675,2.994999999999976,positive,2.037675,2.0
raw_road_curvature_onset__lx__2025_09_26_09_17_22__00002__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_09_17_22__00002,lx,2025_09_26_09_17_22,raw_road_curvature_onset,323.27,1758878565.7789998,323.27,338.925,curve_right_or_negative,extreme,candidate,curve,-0.008165419978618,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758878562.7789998,1758878565.7789998,1758878565.7789998,1758878568.7789998,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_09_17_22_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_09_17_22_eeg.csv,0de154f51319f69f4e2c9c2ec1ea1ce284954418e3b9c6ebaf936fb1573a198f,bc718b3eba2cc0a3113ceb9c403f7575d0b1ebf425ed7c112304cd1bebbe4508,fca18d4998214afd9c282761355eca32c27984730e9c152baa5357ee81902d5e,0.5605998292407883,0.5605998292407883,1.8350000000000364,positive,0.4527388292407883,4.0
raw_road_curvature_onset__lx__2025_09_26_09_17_22__00003__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_09_17_22__00003,lx,2025_09_26_09_17_22,raw_road_curvature_onset,343.13,1758878585.639,343.13,345.08,curve_left_or_positive,weak,candidate,curve,0.0010807299779505,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758878582.639,1758878585.639,1758878585.639,1758878588.639,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_09_17_22_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_09_17_22_eeg.csv,0de154f51319f69f4e2c9c2ec1ea1ce284954418e3b9c6ebaf936fb1573a198f,bc718b3eba2cc0a3113ceb9c403f7575d0b1ebf425ed7c112304cd1bebbe4508,fca18d4998214afd9c282761355eca32c27984730e9c152baa5357ee81902d5e,-0.8079127,0.8079127,2.069999999999993,negative,-0.023910519665087,3.0
raw_road_curvature_onset__lx__2025_09_26_09_17_22__00004__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_09_17_22__00004,lx,2025_09_26_09_17_22,raw_road_curvature_onset,513.025,1758878755.534,513.025,545.755,curve_right_or_negative,extreme,candidate,curve,-0.0061673298464164,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758878752.534,1758878755.534,1758878755.534,1758878758.534,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_09_17_22_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_09_17_22_eeg.csv,0de154f51319f69f4e2c9c2ec1ea1ce284954418e3b9c6ebaf936fb1573a198f,bc718b3eba2cc0a3113ceb9c403f7575d0b1ebf425ed7c112304cd1bebbe4508,fca18d4998214afd9c282761355eca32c27984730e9c152baa5357ee81902d5e,-0.29513549,0.29513549,1.7450000000000043,negative,0.04921831,3.0
raw_road_curvature_onset__lx__2025_09_26_09_17_22__00005__pre3_label3_response_coverage,raw_road_curvature_onset__lx__2025_09_26_09_17_22__00005,lx,2025_09_26_09_17_22,raw_road_curvature_onset,593.21,1758878835.719,593.21,605.39,curve_left_or_positive,extreme,candidate,curve,0.0185585448041709,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1758878832.719,1758878835.719,1758878835.719,1758878838.719,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,原始生理数据/lx/Entity_Recording_2025_09_26_09_17_22_physio.csv,原始脑电数据/lx/Entity_Recording_2025_09_26_09_17_22_eeg.csv,0de154f51319f69f4e2c9c2ec1ea1ce284954418e3b9c6ebaf936fb1573a198f,bc718b3eba2cc0a3113ceb9c403f7575d0b1ebf425ed7c112304cd1bebbe4508,fca18d4998214afd9c282761355eca32c27984730e9c152baa5357ee81902d5e,1.012814,1.012814,1.2899999999999636,positive,-0.1329939999999999,2.0
raw_road_curvature_onset__lxy__2025_09_28_17_55_52__00001__pre3_label3_response_coverage,raw_road_curvature_onset__lxy__2025_09_28_17_55_52__00001,lxy,2025_09_28_17_55_52,raw_road_curvature_onset,133.435,1759082286.598,133.435,148.735,curve_left_or_positive,extreme,candidate,curve,0.0109028992533257,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1759082283.598,1759082286.598,1759082286.598,1759082289.598,"vehicle,physio,eeg",True,True,eeg_large_gap;eeg_low_valid;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,原始生理数据/lxy/Entity_Recording_2025_09_28_17_55_52_physio.csv,原始脑电数据/lxy/Entity_Recording_2025_09_28_17_55_52_eeg.csv,d90ab0cfa5c21e51e410d89a6ace5d3c1ffc2848207d57886468a273fc1d3f01,7b293e0f9ede3c920735cff3506eb56ab4288a23649317a0d77f7838010ed2b9,f7a24be8c647fb74b3174213546f8bc187b29202da4085cc259a526211c75663,-0.7730100000000001,0.7730100000000001,1.1100000000000136,negative,-0.311192,4.0
raw_road_curvature_onset__lxy__2025_09_28_17_55_52__00002__pre3_label3_response_coverage,raw_road_curvature_onset__lxy__2025_09_28_17_55_52__00002,lxy,2025_09_28_17_55_52,raw_road_curvature_onset,306.555,1759082459.7180002,306.555,321.82,curve_right_or_negative,extreme,candidate,curve,-0.0081651160018883,raw_curvature_threshold,pre3_label3_response_coverage,event_trigger_predict_full_future_longer_context,-3.0,0.0,0.0,3.0,1759082456.7180002,1759082459.7180002,1759082459.7180002,1759082462.7180002,"vehicle,physio,eeg",True,True,eeg_large_gap;eeg_low_valid;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,3s pre input and 3s future label for response-coverage audit,1.0,1.0,1.0,1.0,原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,原始生理数据/lxy/Entity_Recording_2025_09_28_17_55_52_physio.csv,原始脑电数据/lxy/Entity_Recording_2025_09_28_17_55_52_eeg.csv,d90ab0cfa5c21e51e410d89a6ace5d3c1ffc2848207d57886468a273fc1d3f01,7b293e0f9ede3c920735cff3506eb56ab4288a23649317a0d77f7838010ed2b9,f7a24be8c647fb74b3174213546f8bc187b29202da4085cc259a526211c75663,0.8677779999999999,0.8677779999999999,2.990000000000009,positive,0.8677779999999999,2.0
